movie_id,movie_name,genre
tt1985966,Cloudy with a Chance of Meatballs 2,"Animation, Adventure, Comedy"
tt0396555,Meet the Robinsons,"Animation, Adventure, Comedy"
tt3201640,Extinction,"Action, Drama, Sci-Fi"
tt4520364,Morgan,"Action, Horror, Sci-Fi"
tt0113568,Ghost in the Shell,"Animation, Action, Crime"
tt0186151,Frequency,"Crime, Drama, Mystery"
tt0905372,The Thing,"Horror, Mystery, Sci-Fi"
tt0370263,Alien vs. Predator,"Action, Adventure, Horror"
tt5246700,How It Ends,"Action, Drama, Horror"
tt0119925,The Postman,"Action, Adventure, Drama"
tt1470827,Monsters,"Adventure, Drama, Romance"
tt0091949,Short Circuit,"Comedy, Family, Sci-Fi"
tt1188729,Pandorum,"Action, Horror, Mystery"
tt2283336,Men in Black: International,"Action, Adventure, Comedy"
tt1424381,Predators,"Action, Adventure, Sci-Fi"
tt0077745,Invasion of the Body Snatchers,"Horror, Sci-Fi"
tt0084726,Star Trek II: The Wrath of Khan,"Action, Adventure, Sci-Fi"
tt0187738,Blade II,"Action, Horror, Sci-Fi"
tt0359013,Blade: Trinity,"Action, Horror, Sci-Fi"
tt1823672,Chappie,"Action, Crime, Drama"
tt0114614,Tank Girl,"Action, Comedy, Sci-Fi"
tt4530422,Overlord,"Action, Horror, Sci-Fi"
tt3014866,Criminal,"Action, Sci-Fi, Thriller"
tt0122718,Small Soldiers,"Action, Adventure, Comedy"
tt1298649,The Watch,"Comedy, Sci-Fi"
tt2209764,Transcendence,"Action, Drama, Sci-Fi"
tt1213663,The World's End,"Action, Comedy, Sci-Fi"
tt1617661,Jupiter Ascending,"Action, Adventure, Sci-Fi"
tt1092026,Paul,"Adventure, Comedy, Sci-Fi"
tt1690953,Despicable Me 2,"Animation, Adventure, Comedy"
tt0970416,The Day the Earth Stood Still,"Adventure, Drama, Sci-Fi"
tt0138704,Pi,"Drama, Horror, Mystery"
tt2304933,The 5th Wave,"Action, Adventure, Sci-Fi"
tt0097428,Ghostbusters II,"Action, Comedy, Fantasy"
tt0106598,Coneheads,"Comedy, Sci-Fi"
tt0086856,The Adventures of Buckaroo Banzai Across the 8th Dimension,"Adventure, Comedy, Sci-Fi"
tt1478964,Attack the Block,"Action, Adventure, Comedy"
tt0452608,Death Race,"Action, Sci-Fi, Thriller"
tt0462465,Outlander,"Action, Adventure, Sci-Fi"
tt0371606,Chicken Little,"Animation, Adventure, Comedy"
tt0069293,Solaris,"Drama, Mystery, Sci-Fi"
tt0452694,The Time Traveler's Wife,"Comedy, Drama, Fantasy"
tt0472033,9,"Animation, Action, Adventure"
tt3469046,Despicable Me 3,"Animation, Adventure, Comedy"
tt0080421,Battle Beyond the Stars,"Action, Adventure, Sci-Fi"
tt4680182,Colossal,"Comedy, Drama, Fantasy"
tt0120891,Wild Wild West,"Action, Comedy, Sci-Fi"
tt0390384,Primer,"Drama, Sci-Fi, Thriller"
tt0251075,Evolution,"Comedy, Sci-Fi"
tt0338459,Spy Kids 3: Game Over,"Action, Adventure, Comedy"
tt0242653,The Matrix Revolutions,"Action, Sci-Fi"
tt21235248,Untitled Ghostbusters Afterlife Sequel,"Adventure, Comedy, Fantasy"
tt0411477,Hellboy II: The Golden Army,"Action, Adventure, Fantasy"
tt0089530,Mad Max Beyond Thunderdome,"Action, Adventure, Sci-Fi"
tt0402022,Æon Flux,"Action, Adventure, Sci-Fi"
tt0132347,Mystery Men,"Action, Comedy, Fantasy"
tt0318627,Resident Evil: Apocalypse,"Action, Horror, Sci-Fi"
tt0468492,The Host,"Drama, Horror, Sci-Fi"
tt2557478,Pacific Rim: Uprising,"Action, Adventure, Fantasy"
tt0435705,Next,"Action, Sci-Fi, Thriller"
tt0253754,Star Trek: Nemesis,"Action, Adventure, Sci-Fi"
tt0106912,Fire in the Sky,"Biography, Drama, Fantasy"
tt0405296,A Scanner Darkly,"Animation, Comedy, Crime"
tt4073790,The Darkest Minds,"Action, Adventure, Drama"
tt0079945,Star Trek: The Motion Picture,"Adventure, Mystery, Sci-Fi"
tt0117731,Star Trek: First Contact,"Action, Adventure, Drama"
tt5950044,Superman: Legacy,"Action, Adventure, Fantasy"
tt4154916,Replicas,"Drama, Sci-Fi, Thriller"
tt10333426,Bliss,"Drama, Romance, Sci-Fi"
tt0406375,Zathura: A Space Adventure,"Action, Adventure, Comedy"
tt0811080,Speed Racer,"Action, Adventure, Comedy"
tt1213644,Disaster Movie,"Comedy, Sci-Fi"
tt0120685,Godzilla,"Action, Sci-Fi, Thriller"
tt0300556,Timeline,"Action, Adventure, Sci-Fi"
tt8851148,The In Between,"Drama, Romance, Sci-Fi"
tt3513498,The Lego Movie 2: The Second Part,"Animation, Action, Adventure"
tt0086393,Superman III,"Action, Adventure, Comedy"
tt0081573,Superman II,"Action, Adventure, Sci-Fi"
tt6292852,I Am Mother,"Drama, Mystery, Sci-Fi"
tt1911658,Penguins of Madagascar,"Animation, Adventure, Comedy"
tt0118956,Deep Rising,"Action, Adventure, Horror"
tt0120738,Lost in Space,"Action, Adventure, Family"
tt0102975,Star Trek VI: The Undiscovered Country,"Action, Adventure, Sci-Fi"
tt0105698,Universal Soldier,"Action, Sci-Fi"
tt1397514,Journey 2: The Mysterious Island,"Action, Adventure, Comedy"
tt1517260,The Host,"Action, Adventure, Drama"
tt0268695,The Time Machine,"Action, Adventure, Sci-Fi"
tt1307068,Seeking a Friend for the End of the World,"Adventure, Comedy, Drama"
tt0758730,Aliens vs. Predator: Requiem,"Action, Adventure, Horror"
tt0096928,Bill & Ted's Excellent Adventure,"Adventure, Comedy, Music"
tt0120907,eXistenZ,"Horror, Mystery, Sci-Fi"
tt3416828,Ice Age: Collision Course,"Animation, Adventure, Comedy"
tt0116225,Escape from L.A.,"Action, Adventure, Sci-Fi"
tt1355630,If I Stay,"Drama, Fantasy, Music"
tt2592614,Resident Evil: The Final Chapter,"Action, Horror, Sci-Fi"
tt3072482,Hardcore Henry,"Action, Adventure, Sci-Fi"
tt0116654,The Island of Dr. Moreau,"Horror, Sci-Fi, Thriller"
tt0483607,Doomsday,"Action, Sci-Fi, Thriller"
tt1025100,Gemini Man,"Action, Adventure, Sci-Fi"
tt0087544,Nausicaä of the Valley of the Wind,"Animation, Adventure, Sci-Fi"
tt3395184,Spring,"Horror, Romance, Sci-Fi"
tt0082509,Heavy Metal,"Animation, Adventure, Fantasy"
tt0851578,Paprika,"Animation, Drama, Fantasy"
tt2397461,Clifford the Big Red Dog,"Animation, Adventure, Comedy"
tt0078087,Piranha,"Comedy, Horror, Sci-Fi"
tt0073631,Rollerball,"Action, Sci-Fi, Sport"
tt2975578,The Purge: Anarchy,"Action, Horror, Sci-Fi"
tt8399288,Memoria,"Drama, Mystery, Sci-Fi"
tt0419706,Doom,"Action, Horror, Sci-Fi"
tt0120461,Volcano,"Action, Drama, Sci-Fi"
tt1855325,Resident Evil: Retribution,"Action, Horror, Sci-Fi"
tt0099582,Flatliners,"Drama, Horror, Sci-Fi"
tt2338151,PK,"Comedy, Drama, Sci-Fi"
tt0094761,The Blob,"Horror, Sci-Fi, Thriller"
tt0433362,Daybreakers,"Action, Horror, Sci-Fi"
tt0432021,Resident Evil: Extinction,"Action, Horror, Sci-Fi"
tt0970411,City of Ember,"Adventure, Drama, Family"
tt0182789,Bicentennial Man,"Drama, Sci-Fi"
tt0338337,Paycheck,"Action, Mystery, Sci-Fi"
tt0185183,Battlefield Earth,"Action, Adventure, Sci-Fi"
tt4877122,The Emoji Movie,"Animation, Adventure, Comedy"
tt0024216,King Kong,"Adventure, Horror, Sci-Fi"
tt0457400,Land of the Lost,"Action, Adventure, Comedy"
tt0960731,Bedtime Stories,"Adventure, Comedy, Family"
tt0088206,Supergirl,"Action, Adventure, Fantasy"
tt8663516,Child's Play,"Drama, Horror, Sci-Fi"
tt0088170,Star Trek III: The Search for Spock,"Action, Adventure, Sci-Fi"
tt0120053,The Saint,"Action, Adventure, Romance"
tt0486576,Fantastic Four: Rise of the Silver Surfer,"Action, Adventure, Fantasy"
tt0113492,Judge Dredd,"Action, Crime, Sci-Fi"
tt0043456,The Day the Earth Stood Still,"Drama, Sci-Fi"
tt0094074,Superman IV: The Quest for Peace,"Action, Adventure, Sci-Fi"
tt1217613,Battle Los Angeles,"Action, Adventure, Sci-Fi"
tt0114857,Virtuosity,"Action, Crime, Sci-Fi"
tt0139809,The Thirteenth Floor,"Mystery, Sci-Fi, Thriller"
tt1439572,Perfect Sense,"Drama, Romance, Sci-Fi"
tt6604188,Tron: Ares,"Action, Adventure, Sci-Fi"
tt0089885,Re-Animator,"Comedy, Horror, Sci-Fi"
tt0120902,The X Files,"Drama, Mystery, Sci-Fi"
tt0307479,Solaris,"Drama, Mystery, Romance"
tt1220634,Resident Evil: Afterlife,"Action, Horror, Sci-Fi"
tt0285531,Dreamcatcher,"Drama, Horror, Sci-Fi"
tt0092007,Star Trek IV: The Voyage Home,"Action, Adventure, Comedy"
tt0272152,K-PAX,"Drama, Mystery, Sci-Fi"
tt0327162,The Stepford Wives,"Comedy, Horror, Sci-Fi"
tt2910814,The Signal,"Drama, Mystery, Sci-Fi"
tt0099611,Frankenhooker,"Comedy, Horror, Sci-Fi"
tt0120844,Star Trek: Insurrection,"Action, Adventure, Sci-Fi"
tt0111280,Star Trek: Generations,"Action, Adventure, Mystery"
tt5814534,Spies in Disguise,"Animation, Action, Adventure"
tt0085407,The Dead Zone,"Drama, Horror, Sci-Fi"
tt1220198,The Fourth Kind,"Horror, Mystery, Sci-Fi"
tt1034314,Iron Sky,"Action, Adventure, Comedy"
tt4094724,The Purge: Election Year,"Action, Horror, Sci-Fi"
tt0382992,Stealth,"Action, Adventure, Sci-Fi"
tt0287717,Spy Kids 2: Island of Lost Dreams,"Action, Adventure, Comedy"
tt0465580,Push,"Action, Sci-Fi, Thriller"
tt0366627,The Jacket,"Drama, Fantasy, Mystery"
tt5265960,The Untamed,"Drama, Horror, Mystery"
tt0125659,Open Your Eyes,"Drama, Mystery, Sci-Fi"
tt0021884,Frankenstein,"Drama, Horror, Sci-Fi"
tt1740707,Trollhunter,"Drama, Fantasy, Horror"
tt0119137,Flubber,"Comedy, Family, Sci-Fi"
tt0312004,The Curse of the Were-Rabbit,"Animation, Adventure, Comedy"
tt0120913,Titan A.E.,"Animation, Action, Adventure"
tt0864835,Mr. Peabody & Sherman,"Animation, Adventure, Comedy"
tt2649554,Midnight Special,"Drama, Mystery, Sci-Fi"
tt1082868,Quarantine,"Horror, Sci-Fi, Thriller"
tt8155288,Happy Death Day 2U,"Comedy, Horror, Mystery"
tt12592252,Songbird,"Drama, Sci-Fi, Thriller"
tt0368008,The Manchurian Candidate,"Drama, Mystery, Sci-Fi"
tt2637294,Hot Tub Time Machine 2,"Comedy, Mystery, Sci-Fi"
tt0418819,Land of the Dead,"Horror, Sci-Fi, Thriller"
tt0099365,Darkman,"Action, Sci-Fi, Thriller"
tt0053137,On the Beach,"Drama, Romance, Sci-Fi"
tt0113481,Johnny Mnemonic,"Action, Drama, Sci-Fi"
tt1549572,Another Earth,"Drama, Romance, Sci-Fi"
tt13207508,Swan Song,"Drama, Romance, Sci-Fi"
tt0480669,Timecrimes,"Horror, Mystery, Sci-Fi"
tt12298506,Black Box,"Horror, Mystery, Sci-Fi"
tt9495224,Black Mirror: Bandersnatch,"Drama, Fantasy, Mystery"
tt0465624,My Super Ex-Girlfriend,"Comedy, Romance, Sci-Fi"
tt0346156,Sky Captain and the World of Tomorrow,"Action, Adventure, Mystery"
tt2091256,Captain Underpants: The First Epic Movie,"Animation, Action, Adventure"
tt1496025,Underworld: Awakening,"Action, Fantasy, Horror"
tt0822847,Priest,"Action, Fantasy, Horror"
tt0099731,The Handmaid's Tale,"Drama, Romance, Sci-Fi"
tt0267804,The One,"Action, Sci-Fi, Thriller"
tt2436386,Project Almanac,"Drama, Mystery, Sci-Fi"
tt1825157,The Double,"Comedy, Drama, Mystery"
tt4600952,The Guardians,"Action, Adventure, Comedy"
tt0258470,Bubble Boy,"Adventure, Comedy, Romance"
tt2345737,The Rover,"Action, Crime, Drama"
tt0427392,The Invasion,"Sci-Fi, Thriller"
tt0183523,Mission to Mars,"Adventure, Sci-Fi, Thriller"
tt6133466,The First Purge,"Action, Horror, Sci-Fi"
tt2051879,Europa Report,"Adventure, Drama, Mystery"
tt0096251,Tetsuo: The Iron Man,"Horror, Sci-Fi"
tt2140379,Self/less,"Action, Mystery, Sci-Fi"
tt2387433,Dark Skies,"Horror, Sci-Fi, Thriller"
tt0453556,TMNT,"Animation, Action, Adventure"
tt0120029,RocketMan,"Comedy, Family, Sci-Fi"
tt0110216,Junior,"Comedy, Romance, Sci-Fi"
tt0216216,The 6th Day,"Action, Mystery, Sci-Fi"
tt0120184,Sphere,"Action, Mystery, Sci-Fi"
tt11905962,Sputnik,"Drama, Horror, Mystery"
tt0356618,The Forgotten,"Drama, Mystery, Sci-Fi"
tt0066769,The Andromeda Strain,"Mystery, Sci-Fi, Thriller"
tt0105459,Split Second,"Action, Crime, Horror"
tt3256226,IO,"Adventure, Drama, Sci-Fi"
tt1053424,Repo Men,"Action, Sci-Fi, Thriller"
tt1093357,The Darkest Hour,"Action, Adventure, Horror"
tt13544716,My Hero Academia: World Heroes' Mission,"Animation, Action, Adventure"
tt0104299,Freejack,"Action, Crime, Sci-Fi"
tt0111438,Timecop,"Action, Crime, Sci-Fi"
tt0268397,Jimmy Neutron: Boy Genius,"Animation, Action, Adventure"
tt0024184,The Invisible Man,"Horror, Sci-Fi"
tt1552211,The Last Days of American Crime,"Action, Crime, Drama"
tt1418377,"I, Frankenstein","Action, Fantasy, Sci-Fi"
tt11762434,Cosmic Sin,"Action, Sci-Fi"
tt0364970,Babylon A.D.,"Action, Adventure, Sci-Fi"
tt3399484,The Sand,"Comedy, Horror, Sci-Fi"
tt8060328,Invasion,"Action, Sci-Fi"
tt1185834,Star Wars: The Clone Wars,"Animation, Action, Adventure"
tt3095734,Monster Trucks,"Action, Adventure, Comedy"
tt1483797,Redline,"Animation, Action, Sci-Fi"
tt9373688,Settlers,"Drama, Sci-Fi, Thriller"
tt1031280,Splinter,"Crime, Horror, Sci-Fi"
tt0255798,The Animal,"Comedy, Sci-Fi"
tt0112682,The City of Lost Children,"Drama, Fantasy, Sci-Fi"
tt4682804,Lucy in the Sky,"Drama, Romance, Sci-Fi"
tt1564585,Skyline,"Action, Sci-Fi, Thriller"
tt13975458,Cube,"Horror, Mystery, Sci-Fi"
tt0443701,The X Files: I Want to Believe,"Crime, Drama, Horror"
tt0402901,The Cave,"Adventure, Horror, Sci-Fi"
tt0329774,xXx: State of the Union,"Action, Adventure, Crime"
tt8664988,The Blackout,"Action, Sci-Fi, Thriller"
tt0117333,Phenomenon,"Drama, Fantasy, Romance"
tt0290095,The Tuxedo,"Action, Comedy, Sci-Fi"
tt0369226,Alone in the Dark,"Action, Horror, Sci-Fi"
tt0092546,Amazon Women on the Moon,"Comedy, Sci-Fi"
tt1374992,Upside Down,"Drama, Fantasy, Romance"
tt19406606,The Shift,Sci-Fi
tt0069280,Slaughterhouse-Five,"Comedy, Drama, Sci-Fi"
tt0116514,Hellraiser: Bloodline,"Horror, Sci-Fi"
tt0098692,Wicked City,"Animation, Action, Fantasy"
tt0049646,The Quatermass Xperiment,"Horror, Sci-Fi"
tt0469263,The Astronaut Farmer,"Adventure, Drama, Sci-Fi"
tt1592525,Lockout,"Action, Sci-Fi, Thriller"
tt0101452,Bill & Ted's Bogus Journey,"Adventure, Comedy, Fantasy"
tt1160996,The Colony,"Action, Horror, Sci-Fi"
tt6456326,Monsters of Man,"Action, Sci-Fi, Thriller"
tt1142977,Frankenweenie,"Animation, Comedy, Drama"
tt2714380,The Remaining,"Drama, Horror, Mystery"
tt0173840,Final Fantasy: The Spirits Within,"Animation, Action, Adventure"
tt0370032,Ultraviolet,"Action, Sci-Fi"
tt0414852,District B13,"Action, Crime, Sci-Fi"
tt0022835,Dr. Jekyll and Mr. Hyde,"Horror, Sci-Fi"
tt0808506,The Girl Who Leapt Through Time,"Animation, Adventure, Comedy"
tt0157472,Clockstoppers,"Action, Adventure, Comedy"
tt0095687,My Stepmother Is an Alien,"Comedy, Sci-Fi"
tt2332623,Fateful Findings,"Drama, Fantasy, Mystery"
tt14402926,"Batman: The Long Halloween, Part Two","Animation, Action, Crime"
tt3877674,Men & Chicken,"Comedy, Drama, Mystery"
tt0093582,Munchies,"Comedy, Fantasy, Horror"
tt0116707,Joe's Apartment,"Comedy, Fantasy, Musical"
tt0086429,Testament,"Drama, Sci-Fi"
tt0084090,Horrorplanet,"Horror, Sci-Fi"
tt0075930,God Told Me To,"Crime, Horror, Sci-Fi"
tt5640450,ARQ,"Action, Sci-Fi, Thriller"
tt10068916,Made in Abyss: Dawn of the Deep Soul,"Animation, Adventure, Drama"
tt1562871,Ra.One,"Action, Adventure, Sci-Fi"
tt6087226,Coma,"Action, Adventure, Mystery"
tt0285492,Cube²: Hypercube,"Horror, Mystery, Sci-Fi"
tt0144964,Highlander: Endgame,"Action, Adventure, Fantasy"
tt1701990,Detention,"Adventure, Comedy, Fantasy"
tt0092074,TerrorVision,"Comedy, Horror, Sci-Fi"
tt0765446,Escape from Planet Earth,"Animation, Adventure, Comedy"
tt0102293,Story of Ricky,"Action, Comedy, Crime"
tt0961097,A Monster in Paris,"Animation, Adventure, Comedy"
tt2208216,Vanishing Waves,"Romance, Sci-Fi, Thriller"
tt1523483,Kaboom,"Comedy, Mystery, Romance"
tt2048770,Continuum,"Drama, Mystery, Sci-Fi"
tt2268458,These Final Hours,"Drama, Sci-Fi, Thriller"
tt5227746,The Unthinkable,"Action, Romance, Sci-Fi"
tt7451284,Batman Ninja,"Animation, Action, Sci-Fi"
tt14856980,Atlas,"Action, Adventure, Sci-Fi"
tt0093793,Project X,"Comedy, Drama, Sci-Fi"
tt0067065,Escape from the Planet of the Apes,"Action, Sci-Fi"
tt3977848,Sky Sharks,"Comedy, Horror, Sci-Fi"
tt13968674,Fingernails,"Drama, Sci-Fi"
tt1990314,Robot & Frank,"Comedy, Crime, Drama"
tt4291590,Évolution,"Drama, Horror, Mystery"
tt14107334,The Running Man,Sci-Fi
tt2351310,Flu,"Action, Drama, Sci-Fi"
tt9849004,Happily,"Comedy, Crime, Romance"
tt6675244,Transit,"Drama, Sci-Fi"
tt0075909,Damnation Alley,Sci-Fi
tt0384116,G.O.R.A.,"Adventure, Comedy, Sci-Fi"
tt0110027,Highlander: The Final Dimension,"Action, Fantasy, Romance"
tt1745686,The Wall,"Drama, Mystery, Sci-Fi"
tt5544384,Sword Art Online the Movie: Ordinal Scale,"Animation, Action, Adventure"
tt2328813,Hard to Be a God,"Drama, Sci-Fi"
tt0104278,Flaming Ears,"Fantasy, Sci-Fi"
tt0098321,Terminator II,"Action, Adventure, Fantasy"
tt0326900,Good Boy,"Comedy, Drama, Family"
tt0107009,Ghost in the Machine,"Horror, Sci-Fi, Thriller"
tt9568230,Night Raiders,"Action, Sci-Fi, Thriller"
tt0024188,Island of Lost Souls,"Film-Noir, Horror, Sci-Fi"
tt7745068,My Hero Academia: Two Heroes,"Animation, Action, Adventure"
tt0095863,Phantasm II,"Action, Fantasy, Horror"
tt0130089,Lolita 2000,Sci-Fi
tt0052646,The Brain That Wouldn't Die,"Horror, Sci-Fi"
tt0061810,In Like Flint,"Action, Adventure, Comedy"
tt0078417,The Bermuda Triangle,"Horror, Sci-Fi, Mystery"
tt0094890,Cocoon: The Return,"Adventure, Comedy, Mystery"
tt0060728,Murderers' Row,"Action, Adventure, Comedy"
tt6418778,Fast Color,"Drama, Sci-Fi, Thriller"
tt0056142,King Kong vs. Godzilla,"Action, Adventure, Fantasy"
tt3463106,The Cured,"Drama, Horror, Sci-Fi"
tt0092809,The Curse,"Horror, Sci-Fi"
tt0200469,Bats,"Horror, Sci-Fi, Thriller"
tt0091631,Nightmare Weekend,"Horror, Sci-Fi"
tt0368667,Interstella 5555: The 5tory of the 5ecret 5tar 5ystem,"Animation, Adventure, Music"
tt0094033,Steel Dawn,"Action, Adventure, Sci-Fi"
tt10243676,After Blue,"Fantasy, Sci-Fi"
tt21426434,Shark Side of the Moon,"Action, Horror, Sci-Fi"
tt14866710,Blasted,"Action, Comedy, Sci-Fi"
tt8752474,Justice League vs the Fatal Five,"Animation, Action, Fantasy"
tt0082763,Modern Problems,"Comedy, Fantasy, Sci-Fi"
tt1023500,Doghouse,"Comedy, Horror, Sci-Fi"
tt0048696,Tarantula,"Horror, Sci-Fi"
tt3774790,400 Days,"Mystery, Sci-Fi, Thriller"
tt1525835,Gantz,"Action, Horror, Sci-Fi"
tt0041650,Mighty Joe Young,"Adventure, Drama, Fantasy"
tt0808185,The Bothersome Man,"Comedy, Drama, Fantasy"
tt0056931,Children of the Damned,"Drama, Horror, Mystery"
tt0068371,Godzilla vs. Gigan,"Action, Adventure, Family"
tt0031951,Son of Frankenstein,"Drama, Horror, Sci-Fi"
tt7867360,Abduction,"Action, Horror, Sci-Fi"
tt0086135,Atlantis Interceptors,"Action, Sci-Fi"
tt0051786,It! The Terror from Beyond Space,"Horror, Sci-Fi, Thriller"
tt5092380,A Breath Away,"Drama, Mystery, Sci-Fi"
tt0091464,Malcolm,"Comedy, Crime, Sci-Fi"
tt3333870,Antibirth,"Comedy, Horror, Mystery"
tt0108277,TC 2000,"Action, Sci-Fi"
tt6222286,Perfect,"Horror, Mystery, Sci-Fi"
tt2071491,Jurassic Shark,"Action, Adventure, Comedy"
tt5629524,Beyond the Edge,"Action, Adventure, Fantasy"
tt0127045,Neon Maniacs,"Horror, Sci-Fi, Thriller"
tt14587026,Polaris,"Adventure, Drama, Sci-Fi"
tt14509110,No One Will Save You,"Horror, Sci-Fi"
tt3090670,Advantageous,"Drama, Family, Sci-Fi"
tt3561236,Containment,"Horror, Sci-Fi, Thriller"
tt0065856,House of Dark Shadows,"Drama, Fantasy, Horror"
tt0088760,Baby: Secret of the Lost Legend,"Adventure, Family, Sci-Fi"
tt0086014,Nightmares,"Horror, Sci-Fi"
tt0089091,Endgame - Bronx lotta finale,"Action, Sci-Fi, Thriller"
tt2113792,The Demented,"Horror, Sci-Fi"
tt0079788,Zombie Holocaust,"Adventure, Horror, Mystery"
tt0345061,Code 46,"Drama, Romance, Sci-Fi"
tt0054462,The Wasp Woman,"Horror, Sci-Fi"
tt0093828,Real Men,"Action, Comedy, Sci-Fi"
tt0050432,The Giant Claw,"Fantasy, Horror, Sci-Fi"
tt0049782,Rodan,"Horror, Sci-Fi"
tt9562694,Alien Warfare,"Action, Mystery, Sci-Fi"
tt0050720,The Monolith Monsters,"Drama, Horror, Sci-Fi"
tt0100129,Meet the Applegates,"Comedy, Fantasy, Horror"
tt3327624,Infini,"Horror, Sci-Fi, Thriller"
tt5805470,Gintama Live Action the Movie,"Action, Adventure, Comedy"
tt5994166,At First Light,"Drama, Sci-Fi, Thriller"
tt0056576,The Damned,"Drama, Fantasy, Horror"
tt2981768,Patema Inverted,"Animation, Adventure, Drama"
tt6385680,I Am Mortal,"Drama, Sci-Fi"
tt2728784,After Darkness,"Drama, Sci-Fi, Thriller"
tt0093286,It's Alive III: Island of the Alive,"Horror, Sci-Fi"
tt2369317,Space Station 76,"Comedy, Drama, Sci-Fi"
tt0057518,Son of Flubber,"Comedy, Family, Sci-Fi"
tt0086443,Timerider: The Adventure of Lyle Swann,"Action, Adventure, Sci-Fi"
tt13107908,Paw Patrol: Jet to the Rescue,"Animation, Adventure, Family"
tt0052846,The Giant Gila Monster,"Horror, Sci-Fi, Thriller"
tt0047898,Bride of the Monster,"Horror, Sci-Fi"
tt14134070,Alien Conquest,"Action, Sci-Fi"
tt6074542,Friend of the World,"Comedy, Horror, Sci-Fi"
tt3827540,Invasion Planet Earth,"Action, Adventure, Drama"
tt0093578,Mr. India,"Action, Comedy, Drama"
tt0121694,Robo Vampire,"Action, Horror, Sci-Fi"
tt0099364,The Dark Side of the Moon,"Action, Horror, Mystery"
tt1407049,Altitude,"Horror, Mystery, Sci-Fi"
tt0090915,Dead End Drive-In,"Action, Drama, Horror"
tt0051756,I Married a Monster from Outer Space,"Horror, Sci-Fi"
tt0093207,Wings of Honneamise,"Animation, Drama, Sci-Fi"
tt0076294,The Last Dinosaur,"Action, Adventure, Sci-Fi"
tt0056331,Panic in Year Zero!,"Action, Horror, Sci-Fi"
tt0118631,The Apocalypse,"Action, Sci-Fi"
tt0059205,Frankenstein vs. Baragon,"Horror, Sci-Fi, Thriller"
tt0087130,DEFCON-4,"Action, Sci-Fi"
tt0036931,House of Frankenstein,"Fantasy, Horror, Sci-Fi"
tt0026663,Mad Love,"Horror, Romance, Sci-Fi"
tt0087464,Impulse,"Horror, Mystery, Sci-Fi"
tt6179746,The Gateway,Sci-Fi
tt8478602,Godzilla: The Planet Eater,"Animation, Action, Adventure"
tt0102812,Roujin Z,"Animation, Comedy, Drama"
tt11460816,Will-o'-the-Wisp,"Comedy, Fantasy, Musical"
tt0271972,Arachnid,"Action, Adventure, Horror"
tt3228088,Spark: A Space Tail,"Animation, Action, Adventure"
tt0061868,King Kong Escapes,"Action, Adventure, Family"
tt0093349,King Lear,"Comedy, Drama, Sci-Fi"
tt0014646,"Aelita, the Queen of Mars","Adventure, Comedy, Drama"
tt0019901,Woman in the Moon,"Adventure, Comedy, Drama"
tt0044091,Superman and the Mole-Men,"Action, Adventure, Drama"
tt0023194,The Mask of Fu Manchu,"Adventure, Horror, Sci-Fi"
